timestamp,gps_speed,gps_nsat,acc_n_g,acc_t_g,slope,course,gyro,height,radius,latitude,longitude,acc_n_imu,acc_z_imu
719.7,67.4903,15,1.3445,-0.112,-0.3404,-36.5046,40.3277,183.2767,26.6353,51.93938203,15.59871859,-2.83,0.19
719.75,67.2096,15,1.2274,-0.1258,-0.3481,-34.4781,36.9519,183.2701,28.9477,51.93938925,15.59871167,-4.75,0.59
719.8,66.9276,15,1.1184,-0.1396,-0.3539,-32.4718,33.8234,183.2639,31.4926,51.93939647,15.59870478,-6.19,0.46
719.85,66.6244,15,1.1378,-0.1527,-0.3284,-30.7829,34.5685,183.2638,30.6742,51.93940384,15.59869849,-6.59,0.06
719.9,66.3182,15,1.1567,-0.1642,-0.3037,-29.0895,35.3042,183.2639,29.8969,51.9394112,15.59869226,-6.3,-0.14
719.95,65.9641,15,1.1696,-0.1506,-0.291,-27.326,35.892,183.2668,29.2503,51.93941868,15.59868691,-5.4,-0.22
720,65.6127,15,1.181,-0.1385,-0.2781,-25.5591,36.4352,183.2699,28.6607,51.93942616,15.59868161,-4.2,-0.16
720.05,65.3029,15,1.1692,-0.1478,-0.2605,-23.7368,36.2792,183.2741,28.6481,51.93943377,15.59867705,-4.68,0.16
720.1,64.9874,15,1.1588,-0.1544,-0.2445,-21.9156,36.1654,183.2776,28.5993,51.93944137,15.59867258,-5.51,0.66
720.15,64.5819,15,1.1693,-0.1172,-0.2508,-20.1089,36.714,183.2704,27.9962,51.93944904,15.59866928,-4.87,0.83
720.2,64.1763,15,1.1798,-0.0801,-0.2571,-18.3023,37.2625,183.2632,27.4109,51.9394567,15.59866599,-4.08,0.68
720.25,63.7708,15,1.1903,-0.0429,-0.2634,-16.4957,37.8111,183.256,26.8425,51.93946436,15.59866269,-4.71,0.6
720.3,63.3845,15,1.199,-0.0106,-0.2685,-14.6825,38.2923,183.2497,26.3446,51.93947203,15.59865947,-5.73,0.64
720.35,63.2995,15,1.1795,-0.0539,-0.2549,-12.7661,37.7179,183.2574,26.7099,51.93947982,15.59865747,-5.24,0.76
720.4,63.2055,15,1.1674,-0.0939,-0.2412,-10.8532,37.3897,183.2654,26.9044,51.9394876,15.59865551,-3.23,0.69
720.45,62.9721,15,1.2723,-0.0823,-0.2251,-8.9943,40.918,183.2751,24.4937,51.93949544,15.59865442,-1.73,0.02
720.5,62.7395,15,1.3627,-0.0705,-0.2085,-7.1143,43.9772,183.2852,22.7056,51.93950327,15.5986534,-1.85,-0.43
720.55,62.5199,15,1.2261,-0.0545,-0.1834,-4.9025,39.6874,183.2995,25.0719,51.93951112,15.59865344,-1.33,-0.74
720.6,62.3058,15,1.0989,-0.0359,-0.1583,-2.7166,35.6984,183.3134,27.7779,51.93951898,15.59865352,-1.37,-0.86
720.65,62.1757,15,1.1188,0.0236,-0.1324,-0.9338,36.4236,183.3214,27.168,51.93952683,15.59865418,-2.19,-0.84
720.7,62.0579,15,1.1354,0.0807,-0.1072,0.8533,37.034,183.3293,26.6696,51.93953468,15.59865489,-4.02,-0.61
720.75,62.1334,15,1.1003,0.0992,-0.0957,2.7086,35.8439,183.3336,27.5886,51.9395425,15.59865638,-5.69,-0.18
720.8,62.2132,15,1.0709,0.1126,-0.085,4.5567,34.84,183.3374,28.42,51.93955032,15.5986579,-6.55,0.36
720.85,62.3618,15,1.1324,0.0477,-0.0865,6.2929,36.7511,183.3315,27.0065,51.93955812,15.59866001,-6.38,0.79
720.9,62.4958,15,1.1843,-0.0045,-0.0885,8.0407,38.3589,183.3261,25.9301,51.9395659,15.59866218,-5.93,0.84
720.95,62.4014,15,1.0858,0.1429,-0.0995,9.9681,35.2137,183.3258,28.2035,51.93957356,15.59866536,-5.44,0.58
721,62.3396,15,1.0005,0.2753,-0.1109,11.8766,32.4818,183.3244,30.5453,51.93958121,15.59866857,-4.35,0.25
721.05,62.7873,15,1.1229,0.1697,-0.1287,13.4894,36.2253,183.3063,27.5854,51.93958886,15.59867231,-2.73,-0.15
721.1,63.2065,15,1.2368,0.0725,-0.1451,15.1248,39.7065,183.2889,25.335,51.93959648,15.59867614,-2.62,-0.33
721.15,63.1789,15,1.2174,0.107,-0.1396,17.112,39.0778,183.2844,25.7313,51.93960375,15.59868122,-2.64,-0.44
721.2,63.1513,15,1.1981,0.1415,-0.134,19.0992,38.4492,183.2799,26.1406,51.93961101,15.59868631,-2.75,-0.54
721.25,63.1238,15,1.1787,0.1761,-0.1285,21.0864,37.8206,183.2755,26.5635,51.93961828,15.5986914,-3.23,-0.38
721.3,63.1159,15,1.1585,0.2044,-0.1218,23.066,37.1562,183.2717,27.0351,51.93962553,15.59869656,-4.14,-0.28
721.35,63.4175,15,1.1256,0.1349,-0.0958,24.9275,35.932,183.2804,28.0897,51.93963258,15.59870281,-3.46,-0.49
721.4,63.7048,15,1.0943,0.0706,-0.0707,26.7817,34.7674,183.288,29.1622,51.93963961,15.59870911,-3.46,-0.5
721.45,63.7688,15,1.0881,0.0878,-0.0581,28.5207,34.5348,183.2805,29.3882,51.9396464,15.598716,-3.79,-0.44
721.5,63.8367,15,1.0835,0.1026,-0.0475,30.2584,34.3527,183.2727,29.5753,51.93965318,15.59872293,-3.01,-0.6
721.55,63.963,15,1.1049,0.0794,-0.0688,31.9742,34.9628,183.2607,29.1167,51.93965973,15.59873049,-2.59,-0.6
721.6,64.0842,15,1.1245,0.0547,-0.0896,33.6937,35.516,183.2486,28.7175,51.93966627,15.5987381,-1.97,-0.47
721.65,64.1243,15,1.1144,0.0063,-0.104,35.4705,35.1766,183.235,29.0128,51.93967254,15.59874633,-3.11,-0.32
721.7,64.1543,15,1.1051,-0.0328,-0.1196,37.2453,34.8646,183.2209,29.2861,51.9396788,15.59875459,-4.52,-0.11
721.75,64.0257,15,1.1066,0.0738,-0.1547,38.9882,34.9821,183.1975,29.1292,51.93968468,15.59876323,-5.08,0.19
721.8,63.9197,15,1.1039,0.1704,-0.1875,40.7317,34.9566,183.175,29.1022,51.93969055,15.59877192,-4.71,0.46
721.85,64.1668,15,1.0362,0.1106,-0.1848,42.4864,32.69,183.1665,31.2403,51.93969618,15.59878134,-5.01,0.6
721.9,64.4022,15,0.9801,0.054,-0.1836,44.2274,30.7974,183.157,33.2818,51.93970181,15.59879079,-5.93,0.62
721.95,64.4524,15,1.107,0.0481,-0.2058,45.7554,34.7625,183.1328,29.5086,51.93970719,15.59880061,-6.51,0.26
722,64.4998,15,1.217,0.0428,-0.2279,47.3071,38.1961,183.1093,26.8756,51.93971253,15.59881048,-6.43,-0.11
722.05,64.5022,15,1.0613,0.0463,-0.2474,49.2316,33.304,183.0952,30.8246,51.93971736,15.59882099,-5.7,-0.41
722.1,64.5072,15,0.9223,0.0523,-0.2682,51.1267,28.9337,183.0802,35.4833,51.93972217,15.59883151,-5.11,-0.44
722.15,64.5543,15,1.0443,0.0964,-0.3098,52.562,32.739,183.0519,31.382,51.9397268,15.59884221,-3.62,-0.38
722.2,64.6093,15,1.1615,0.1342,-0.3517,54.0201,36.3881,183.0233,28.2589,51.9397314,15.59885294,-1.84,-0.44
722.25,64.7878,15,1.2033,0.0726,-0.3979,55.8359,37.5921,182.9914,27.4295,51.93973555,15.59886432,-2.48,-0.18
722.3,64.9527,15,1.2388,0.0191,-0.4408,57.6589,38.608,182.9613,26.7757,51.93973969,15.59887571,-4.46,0.18
722.35,64.9046,15,1.1761,0.0929,-0.4303,59.5951,36.6777,182.9596,28.1639,51.93974342,15.59888754,-5.74,0.22
722.4,64.8729,15,1.1167,0.1623,-0.4216,61.5197,34.8422,182.9573,29.6331,51.93974713,15.59889939,-6.18,-0.05
722.45,65.0993,15,1.1093,0.1621,-0.4401,63.2629,34.4917,182.9456,30.0388,51.9397504,15.59891168,-5.44,-0.35
722.5,65.3258,15,1.101,0.163,-0.4558,65.0039,34.1143,182.9353,30.4767,51.93975365,15.59892399,-4.14,-0.46
722.55,65.5537,15,1.079,0.1805,-0.4282,66.7121,33.3174,182.9462,31.3146,51.93975658,15.59893663,-2.56,-0.55
722.6,65.7856,15,1.0572,0.1937,-0.401,68.4154,32.5266,182.9568,32.1893,51.93975949,15.5989493,-1.91,-0.46
722.65,66.08,15,1.0393,0.1407,-0.3806,70.0438,31.8332,182.9608,33.0377,51.939762,15.59896233,-2.57,-0.06
722.7,66.3634,15,1.0211,0.0907,-0.3601,71.668,31.1388,182.9646,33.9193,51.93976448,15.59897537,-4.67,0.36
722.75,66.4746,15,0.9994,0.089,-0.3366,73.2271,30.4272,182.9643,34.7707,51.93976652,15.59898848,-6,0.32
722.8,66.5857,15,0.9754,0.0872,-0.3159,74.7819,29.6466,182.9625,35.7459,51.93976854,15.59900159,-5.05,-0.24
722.85,66.695,15,0.9156,0.0848,-0.341,76.2698,27.7837,182.9364,38.2052,51.93977015,15.59901475,-3.88,-0.55
722.9,66.8044,15,0.8558,0.0833,-0.3629,77.7466,25.9232,182.9125,41.0144,51.93977174,15.59902794,-2.32,-0.54
722.95,66.9157,15,0.7969,0.0953,-0.3356,79.0482,24.0984,182.923,44.1936,51.93977308,15.59904137,-2.2,-0.35
723,67.0301,15,0.7453,0.1104,-0.3104,80.3389,22.4986,182.9328,47.4171,51.9397744,15.59905481,-3.92,0.19
723.05,67.1927,15,0.8107,0.1746,-0.3174,81.4581,24.4223,182.9301,43.788,51.93977537,15.59906838,-5.51,0.12
723.1,67.3662,15,0.8703,0.2319,-0.3255,82.5888,26.1688,182.9264,40.9712,51.93977631,15.59908196,-5.06,-0.35
723.15,67.7103,15,0.8399,0.1813,-0.35,83.9003,25.1367,182.9072,42.8714,51.93977664,15.59909578,-2.79,-0.49
723.2,68.0544,15,0.8096,0.1307,-0.3746,85.2118,24.1045,182.8879,44.9343,51.93977697,15.59910961,-2.66,-0.26
723.25,68.3985,15,0.7792,0.0801,-0.3991,86.5234,23.0724,182.8687,47.1817,51.9397773,15.59912344,-4.43,0.09
723.3,68.7239,15,0.7663,0.0335,-0.4206,87.8225,22.5613,182.8519,48.4802,51.9397776,15.59913728,-4.25,-0.11
723.35,68.7557,15,1.0265,0.0509,-0.394,88.9276,30.2117,182.8735,36.2205,51.93977743,15.5991512,-2.02,-0.28
723.4,68.7883,14,1.2597,0.0687,-0.3691,90.0786,37.0688,182.8931,29.5343,51.93977722,15.59916511,-2.38,0.04
723.45,68.8339,14,1.0711,0.091,-0.37,91.9488,31.4977,182.8833,34.7811,51.93977638,15.59917888,-2.6,-0.25
723.5,68.8864,14,0.9014,0.1107,-0.3702,93.7855,26.4775,182.8746,41.4072,51.93977553,15.59919265,-2.17,-0.29
723.55,69.0478,14,1.0268,0.0897,-0.3607,95.0986,30.0874,182.8841,36.5246,51.9397744,15.5992065,-4.08,0.1
723.6,69.2034,14,1.1407,0.0711,-0.3518,96.4333,33.3617,182.893,33.0141,51.93977324,15.59922033,-3.67,-0.07
723.65,69.268,14,1.0739,0.0887,-0.3527,98.1073,31.3791,182.8917,35.1327,51.93977158,15.59923409,-4.04,-0.04
723.7,69.337,14,1.0039,0.1076,-0.3524,99.7694,29.3012,182.8913,37.6617,51.93976989,15.59924784,-4.82,-0.32
723.75,69.4767,14,0.8832,0.1483,-0.332,101.2452,25.7305,182.9064,42.9744,51.93976775,15.59926161,-3.89,-0.32
723.8,69.6261,14,0.7709,0.1825,-0.3119,102.6996,22.4031,182.921,49.4634,51.93976559,15.59927537,-3.99,-0.05
723.85,69.9288,14,0.7911,0.1162,-0.2943,103.8183,22.8865,182.9283,48.6292,51.93976317,15.59928907,-3.85,-0.06
723.9,70.2173,14,0.8043,0.0547,-0.2757,104.9399,23.1763,182.9361,48.2193,51.93976073,15.59930275,-4.27,-0.03
723.95,70.2831,14,0.7097,0.0687,-0.2431,106.1069,20.433,182.9513,54.7443,51.93975793,15.59931628,-2.7,-0.22
724,70.3527,14,0.6246,0.0845,-0.2122,107.2575,17.9601,182.9655,62.3436,51.93975512,15.59932981,-3.19,-0.05
724.05,70.4802,14,0.6872,0.1273,-0.2099,108.1502,19.7225,182.9623,56.8756,51.9397521,15.59934323,-3.47,-0.13
724.1,70.6163,14,0.7576,0.1573,-0.2081,109.0535,21.7046,182.9591,51.7814,51.93974904,15.59935666,-4.37,-0.09
724.15,70.8874,14,0.951,-0.0128,-0.2125,110.1225,27.1289,182.9568,41.5869,51.93974557,15.59936999,-4.01,-0.21
724.2,71.1205,14,1.1115,-0.1543,-0.2165,111.224,31.622,182.954,35.7952,51.93974207,15.59938329,-2.23,-0.27
724.25,70.7595,14,0.7545,0.1517,-0.2159,112.8354,21.5266,182.9432,52.3155,51.93973804,15.59939592,-2.7,-0.09
724.3,70.4662,14,0.4182,0.4297,-0.2159,114.3862,12.0071,182.9323,93.4033,51.939734,15.59940859,-2.87,-0.19
724.35,71.2339,14,0.4052,0.269,-0.2262,114.988,11.512,182.9203,98.4817,51.93972991,15.59942173,-3.01,0
724.4,71.9677,13,0.4112,0.1173,-0.2342,115.5869,11.5549,182.9098,99.1271,51.93972581,15.59943487,-3.47,-0.23
724.45,72.1691,13,0.7151,0.1062,-0.2077,116.1392,20.0257,182.9205,57.3565,51.93972161,15.59944792,-2.5,-0.53
724.5,72.366,13,0.965,0.092,-0.18,116.7424,26.9875,182.9322,42.6768,51.93971737,15.59946093,-2.97,-0.17
724.55,72.4919,13,0.3682,0.0287,-0.134,118.1418,10.307,182.9585,111.9375,51.93971255,15.59947349,-3.14,-0.25
724.6,72.6068,13,-0.1791,-0.0177,-0.093,119.4411,-4.9895,182.9809,231.6004,51.93970776,15.59948607,-1.72,-0.33
724.65,72.5509,13,0.0499,0.2001,-0.1312,119.1725,1.3956,182.944,827.3532,51.93970344,15.5994989,-3.27,-0.1
724.7,72.541,13,0.2555,0.3988,-0.1658,118.9422,7.1297,182.9102,161.9311,51.93969911,15.59951174,-4.39,-0.21
724.75,73.2525,13,0.0949,0.2981,-0.1458,119.312,2.664,182.9235,437.6249,51.93969443,15.59952484,-2.01,-0.48
724.8,73.9429,13,-0.0593,0.2001,-0.1289,119.6551,-1.6218,182.9349,725.632,51.93968977,15.59953794,-2.03,-0.18
724.85,74.302,13,-0.1138,0.1428,-0.1615,119.5785,-3.0901,182.9139,382.6861,51.9396852,15.59955109,-3.33,0.06
724.9,74.6489,13,-0.1638,0.0894,-0.1911,119.493,-4.4384,182.8943,267.6802,51.93968063,15.59956424,-2.31,-0.1
724.95,74.8047,13,-0.1444,0.0972,-0.1751,119.2694,-3.9058,182.8976,304.8194,51.93967615,15.59957751,-2.81,0.02
725,74.9621,13,-0.1394,0.1076,-0.1607,119.0491,-3.7591,182.9001,317.3827,51.93967166,15.59959078,-3.83,-0.11
725.05,75.1461,13,-0.3593,0.1568,-0.1716,118.8789,-9.6586,182.8896,123.8257,51.93966719,15.59960408,-3.16,-0.1
725.1,75.3398,13,-0.5686,0.1919,-0.1817,118.6732,-15.2686,182.8795,78.5318,51.93966274,15.59961742,-3.25,-0.16
725.15,75.6849,13,-0.6115,0.0064,-0.1779,117.913,-16.341,182.8759,73.714,51.93965855,15.59963126,-3.82,-0.09
725.2,75.9904,13,-0.6475,-0.1621,-0.1765,117.1463,-17.2362,182.8707,70.1679,51.93965439,15.5996451,-4.08,-0.09
725.25,75.6763,13,-0.5746,-0.0628,-0.211,116.2789,-15.3535,182.841,78.4465,51.93965065,15.59965879,-4.49,-0.03
725.3,75.3838,13,-0.5165,0.0361,-0.2427,115.4227,-13.8602,182.8137,86.562,51.93964691,15.5996725,-4.45,-0.01
725.35,75.4271,13,-0.6886,0.1294,-0.2283,114.7435,-18.468,182.8217,65.0023,51.93964325,15.5996865,-4.1,-0.02
725.4,75.489,13,-0.8449,0.2101,-0.2156,114.0367,-22.648,182.8282,53.0486,51.93963961,15.59970052,-4.34,-0.16
725.45,75.8423,13,-0.7541,0.0935,-0.2292,112.8968,-20.1273,182.811,59.9717,51.93963639,15.59971497,-4.81,-0.19
725.5,76.1717,13,-0.6695,-0.0046,-0.2422,111.7719,-17.7828,182.7947,68.1732,51.93963317,15.59972941,-5.77,-0.06
725.55,76.125,13,-0.6848,0.1865,-0.2477,110.884,-18.1985,182.7942,66.5753,51.93963011,15.59974388,-5.89,0.06
725.6,76.1187,13,-0.699,0.3546,-0.2529,109.9936,-18.5792,182.7937,65.2056,51.93962707,15.59975838,-5.11,0.13
725.65,76.745,13,-0.6984,0.1615,-0.2549,109.0642,-18.4123,182.7929,66.3379,51.93962424,15.59977345,-3,0.04
725.7,77.3305,13,-0.6939,-0.0318,-0.2556,108.1357,-18.1526,182.7933,67.8003,51.93962142,15.59978853,-2.99,0.09
725.75,77.2757,13,-0.6279,-0.229,-0.2358,107.2229,-16.4381,182.8113,74.8189,51.93961888,15.59980366,-3.85,0.07
725.8,77.1795,13,-0.5679,-0.418,-0.2188,106.3204,-14.8876,182.8266,82.5083,51.93961636,15.59981876,-4.34,0.2
725.85,76.4349,13,-0.6006,-0.4764,-0.2469,105.5791,-15.9066,182.8015,76.4776,51.9396141,15.59983342,-5.19,0.27
725.9,75.6778,13,-0.6295,-0.534,-0.271,104.8317,-16.8285,182.7797,71.5721,51.93961186,15.59984806,-2.81,-0.41
725.95,74.7233,13,-0.5997,-0.5776,-0.23,103.9885,-16.228,182.8102,73.2844,51.93960998,15.59986249,-2.42,-0.6
726,73.7598,13,-0.5743,-0.617,-0.1889,103.1488,-15.7542,182.8415,74.5147,51.93960811,15.59987689,-2.4,-0.57
726.05,72.6541,13,-0.6192,-0.5916,-0.144,102.3657,-17.2661,182.8847,66.9709,51.93960652,15.59989094,-2.08,-0.57
726.1,71.5534,13,-0.6522,-0.57,-0.0977,101.5734,-18.4321,182.9282,61.7841,51.93960496,15.59990497,-1.69,-0.58
726.15,70.5322,13,-0.4965,-0.6089,-0.0282,100.6391,-14.1796,182.9761,79.167,51.93960375,15.59991876,-3.55,-0.24
726.2,69.5035,13,-0.3534,-0.6378,0.0396,99.7302,-10.2887,183.0235,107.5144,51.93960255,15.59993252,-3.18,0.36
726.25,68.3587,13,-0.4066,-0.5126,0.082,99.2211,-12.0629,183.0647,90.1912,51.93960142,15.59994575,-1.2,-0.16
726.3,67.2403,13,-0.459,-0.397,0.1213,98.7013,-13.8102,183.1031,77.4909,51.9396003,15.59995898,-2.57,-0.36
726.35,66.5337,13,-0.4974,-0.434,0.1138,98.0148,-15.137,183.0976,69.9556,51.93959935,15.59997209,-4.77,-0.14
726.4,65.819,15,-0.5331,-0.4705,0.107,97.3203,-16.3865,183.0921,63.9273,51.93959841,15.59998517,-5.14,0.06
726.45,64.9781,15,-0.5275,-0.4991,0.11,96.5011,-16.4245,183.0876,62.9643,51.93959773,15.59999785,-4.29,0.04
726.5,64.1312,15,-0.5202,-0.5281,0.1107,95.6817,-16.4097,183.0812,62.1998,51.93959706,15.60001051,-2.12,-0.1
726.55,63.1895,15,-0.4866,-0.5634,0.0754,94.8587,-15.5661,183.0452,64.608,51.9395966,15.60002281,-2.15,-0.07
726.6,62.2406,15,-0.4555,-0.5881,0.0383,94.0407,-14.8051,183.0087,66.9086,51.93959615,15.60003509,-1.79,-0.09
726.65,61.1771,15,-0.4636,-0.4472,-0.0289,93.3021,-15.3391,182.9641,63.476,51.93959586,15.60004687,-1.9,-0.09
726.7,60.1434,15,-0.4826,-0.3224,-0.0932,92.5602,-16.2403,182.9216,58.9404,51.93959559,15.60005866,-1.92,-0.11
726.75,59.5764,15,-0.6723,-0.45,-0.1123,91.7682,-22.8957,182.9124,41.4132,51.93959555,15.60007044,-1.95,0.02
726.8,58.9807,15,-0.8475,-0.561,-0.1322,90.9362,-29.0755,182.9026,32.2851,51.93959554,15.60008219,-1.5,-0.16
726.85,57.9362,15,-0.7967,-0.4094,-0.1635,89.4786,-27.8037,182.8841,33.1641,51.93959597,15.60009341,-2.17,-0.5
726.9,56.9242,15,-0.7547,-0.2676,-0.1942,88.0286,-26.83,182.8662,33.7673,51.93959641,15.60010462,-3.78,-0.33
726.95,56.4222,15,-0.8502,-0.2777,-0.2159,86.6982,-30.5285,182.8588,29.4147,51.93959708,15.60011567,-4.65,0.31
727,55.9169,15,-0.9401,-0.2985,-0.232,85.3456,-34.0277,182.8555,26.1536,51.93959778,15.60012672,-5.62,0.61
727.05,55.3606,15,-0.9409,-0.486,-0.1599,83.6454,-34.4038,182.9151,25.6102,51.93959891,15.60013777,-6.35,0.42
727.1,54.7644,15,-0.9395,-0.6454,-0.0966,81.9428,-34.7192,182.9684,25.1043,51.93960006,15.60014876,-6.31,0.1
727.15,53.5448,15,-0.902,-0.3634,-0.1704,80.205,-34.0821,182.9224,25.0041,51.93960139,15.60015878,-6.15,-0.13
727.2,52.3853,15,-0.8739,-0.1052,-0.2417,78.4709,-33.7674,182.8784,24.6906,51.93960275,15.60016881,-6.13,-0.2
727.25,52.1669,15,-0.9917,-0.2198,-0.2718,76.7968,-38.503,182.8667,21.5636,51.93960449,15.60017889,-6.47,-0.1
727.3,51.9226,15,-1.104,-0.3244,-0.3028,75.0942,-43.0507,182.8547,19.1954,51.93960625,15.60018894,-6.52,0.19
727.35,51.2716,15,-1.1302,-0.2738,-0.3458,72.9465,-44.6536,182.8366,18.2743,51.93960843,15.60019844,-6.43,0.62
727.4,50.6307,15,-1.1522,-0.2278,-0.3904,70.7891,-46.08,182.8179,17.4873,51.93961063,15.60020791,-5.28,0.74
727.45,50.1491,15,-1.1084,-0.253,-0.4582,68.4811,-44.7421,182.7895,17.8389,51.93961321,15.60021682,-3.52,0.28
727.5,49.6627,15,-1.0704,-0.2744,-0.5272,66.1811,-43.647,182.7593,18.1091,51.93961582,15.60022571,-2.39,-0.38
727.55,49.1026,15,-1.1233,-0.2348,-0.6161,64.0069,-46.3571,182.7018,16.8581,51.93961874,15.60023406,-4.33,-0.56
727.6,48.5498,15,-1.179,-0.1981,-0.7067,61.8164,-49.191,182.6443,15.708,51.93962168,15.60024238,-6.06,0.03
727.65,48.1124,15,-1.2805,-0.2061,-0.8229,59.3712,-53.9645,182.5871,14.1896,51.93962496,15.60025018,-4.61,0.55
727.7,47.6712,15,-1.3687,-0.2094,-0.9357,56.8973,-58.179,182.5322,13.041,51.93962827,15.60025794,-3.08,0.03
727.75,47.1702,15,-1.2498,-0.1404,-0.9947,53.9747,-53.6341,182.5111,13.9974,51.93963208,15.60026501,-4.63,-0.13
727.8,46.6861,15,-1.1413,-0.0807,-1.0548,51.0794,-49.5228,182.4896,15.0038,51.93963591,15.60027205,-3.73,0.22
727.85,46.4663,15,-1.197,-0.1684,-1.1321,48.6113,-52.2026,182.4611,14.1666,51.93964003,15.60027856,-2.21,-0.17
727.9,46.2268,15,-1.2498,-0.2425,-1.2071,46.1271,-54.7837,182.4332,13.4296,51.93964416,15.60028503,-2.65,0.16
727.95,45.6787,15,-1.2579,-0.1045,-1.2473,43.3911,-55.8179,182.4165,13.0245,51.93964851,15.60029061,-2.62,-0.04
728,45.1595,15,-1.2798,0.0271,-1.2857,40.6488,-57.4392,182.401,12.513,51.93965288,15.60029617,-4.7,-0.2
728.05,45.0932,15,-1.5171,0.0586,-1.2958,37.8093,-68.2583,182.4043,10.5142,51.93965766,15.60030126,-6.1,0.1
728.1,45.0276,15,-1.7163,0.0803,-1.3019,34.9049,-77.3583,182.4083,9.2638,51.93966246,15.60030627,-5.65,0.56
728.15,44.9726,15,-1.3206,-0.0506,-1.2454,30.9834,-59.5262,182.4251,12.0243,51.93966766,15.60031012,-3.78,0.32
728.2,44.8988,15,-0.9592,-0.165,-1.1908,27.169,-43.2743,182.4419,16.513,51.93967285,15.60031393,-4.31,-0.18
728.25,44.5299,15,-1.1364,-0.0217,-1.1648,25.0308,-51.7777,182.4579,13.6877,51.93967799,15.60031723,-4.74,0.1
728.3,44.1879,15,-1.2972,0.112,-1.1343,22.8416,-59.5003,182.4747,11.8196,51.93968315,15.60032047,-2.84,-0.19
728.35,44.2673,15,-1.2012,0.0955,-1.0337,19.853,-54.9896,182.5045,12.8122,51.93968864,15.60032288,-2.59,-0.06
728.4,44.3451,15,-1.1156,0.0886,-0.9349,16.8916,-50.962,182.5339,13.849,51.93969413,15.60032524,-1.39,-0.14
728.45,44.3991,15,-1.1945,0.235,-0.8653,14.3541,-54.5036,182.5575,12.9649,51.93969969,15.60032685,-2.86,-0.2
728.5,44.4825,15,-1.2695,0.3669,-0.8004,11.7954,-57.8319,182.5795,12.2417,51.93970526,15.60032841,-2.41,0.09
728.55,45.0272,15,-1.2848,0.2707,-0.8097,8.9037,-57.8205,182.5747,12.3941,51.939711,15.60032911,-1.22,-0.23
728.6,45.5513,15,-1.2999,0.1794,-0.8139,6.0122,-57.8256,182.5717,12.5372,51.93971674,15.60032975,-3.32,0.23
728.65,45.7539,15,-1.3116,0.1629,-0.7385,3.1217,-58.0906,182.5953,12.5355,51.93972252,15.60032956,-2.76,0.27
728.7,45.9527,15,-1.3254,0.1358,-0.6664,0.2296,-58.4475,182.6182,12.5131,51.93972829,15.6003293,-2.53,-0.36
728.75,46.094,15,-1.3704,-0.0583,-0.6449,-2.6874,-60.2454,182.6285,12.177,51.93973393,15.60032795,-4.99,-0.07
728.8,46.1932,15,-1.4077,-0.2303,-0.6226,-5.6151,-61.7614,182.639,11.9037,51.93973955,15.60032655,-5.68,0.58
728.85,45.6333,15,-1.3262,-0.0557,-0.5881,-8.7119,-58.8598,182.6523,12.3391,51.93974479,15.60032415,-4.34,0.16
728.9,45.1119,15,-1.2517,0.1108,-0.5538,-11.7913,-56.2154,182.6653,12.7719,51.93975003,15.6003217,-4,-0.43
728.95,45.1951,15,-1.2848,0.1508,-0.5203,-14.5979,-57.5994,182.6737,12.488,51.93975526,15.60031841,-5.29,-0.03
729,45.2861,15,-1.3131,0.1934,-0.4874,-17.4128,-58.7649,182.6821,12.265,51.93976048,15.60031506,-4.14,0.25
729.05,45.499,15,-1.2658,0.278,-0.4631,-20.3578,-56.5068,182.6923,12.8151,51.93976561,15.6003109,-2.39,-0.26
729.1,45.7248,15,-1.2183,0.3561,-0.436,-23.2893,-54.2259,182.7039,13.4204,51.93977072,15.60030666,-3.12,-0.64
729.15,46.1506,15,-1.1695,0.3312,-0.3667,-26.0085,-51.5861,182.7392,14.2385,51.9397756,15.60030121,-5.2,-0.51
729.2,46.5765,15,-1.1207,0.3063,-0.2975,-28.7277,-48.9463,182.7745,15.1449,51.93978048,15.60029576,-6.28,-0.08
729.25,47.0023,15,-1.0719,0.2814,-0.2282,-31.447,-46.3065,182.8098,16.1547,51.93978536,15.60029031,-6.45,0.41
729.3,47.4258,15,-1.0108,0.2448,-0.1625,-34.1345,-43.1658,182.8428,17.4862,51.93979022,15.6002848,-6.2,0.67
729.35,47.8118,15,-0.758,0.0256,-0.1532,-36.3257,-32.178,182.839,23.6481,51.93979471,15.60027825,-5.56,0.62
729.4,48.1545,15,-0.5425,-0.1771,-0.1417,-38.4511,-22.8069,182.8366,33.604,51.93979919,15.60027171,-5.06,0.55
729.45,47.8184,15,-0.9127,-0.1211,-0.0946,-39.5435,-38.7648,182.8551,19.6326,51.93980357,15.6002653,-4.75,0.58
729.5,47.4889,15,-1.2634,-0.0654,-0.0476,-40.7318,-53.8931,182.8739,14.0242,51.93980791,15.60025882,-4.5,0.61
729.55,47.2635,15,-1.3067,-0.0153,-0.0017,-43.42,-56.0253,182.8983,13.4265,51.93981156,15.6002513,-5.19,0.66
729.6,47.0478,15,-1.3407,0.0334,0.0462,-46.1211,-57.7402,182.9232,12.9683,51.93981519,15.60024374,-6.16,0.7
729.65,46.9835,15,-1.2275,0.0579,0.1241,-49.0226,-52.917,182.9559,14.1309,51.93981831,15.6002354,-6.55,0.58
729.7,46.9265,15,-1.111,0.0841,0.1987,-51.8951,-47.9458,182.9875,15.5772,51.93982141,15.60022705,-6.68,0.38
