timestamp,latitude,longitude,gps_speed,course,height,acc_t_g,acc_n_g,lean_angle,acc_t_imu,acc_n_imu,acc_z_imu,x_rate_of_rotation-gyro,y_rate_of_rotation-gyro,z_rate_of_rotation-gyro
102753.39,3116.376065,-936.003116,60.655,93.73,145.97,-0.384,0.637,-31.479,0.147,-0.174,1.345,-8.109,-31.094,33.021
102753.49,3116.376067,-936.004546,59.515,91.07,145.96,-0.378,0.708,-34.261,0.257,-0.165,1.457,1.771,-24.938,24.063
102753.59,3116.376114,-936.005946,58.35,88.7,145.93,-0.371,0.781,-37.012,0.259,-0.119,1.291,-1.331,-24.964,26.164
102753.69,3116.376199,-936.007302,56.727,86.56,145.89,-0.361,0.85,-39.536,0.203,-0.141,1.396,-5.808,-27.757,31.004
102753.79,3116.376338,-936.008617,55.517,84.01,145.91,-0.349,0.915,-41.782,0.295,-0.181,1.441,0.56,-45.93,30.404
102753.89,3116.376543,-936.009875,54.217,77.55,145.83,-0.337,0.971,-43.641,0.385,-0.232,1.493,4.83,-50.679,23.448
102753.99,3116.376782,-936.011098,53.3,74.26,145.78,-0.324,1.022,-45.201,0.393,-0.202,1.498,2.46,-43.951,25.977
102754.09,3116.377074,-936.01226,52.26,69.91,145.75,-0.312,1.071,-46.576,0.327,-0.151,1.409,-3.063,-42.738,36.806
102754.19,3116.377412,-936.013366,50.887,69.91,145.71,-0.302,1.124,-47.949,0.329,-0.199,1.434,0.131,-46.676,36.312
102754.29,3116.377793,-936.01441,49.454,63.07,145.68,-0.291,1.176,-49.239,0.358,-0.234,1.426,5.644,-51.351,30.52
102754.39,3116.378226,-936.01537,48.61,59.15,145.61,-0.282,1.224,-50.409,0.438,-0.241,1.343,7.871,-54.277,27.147
102754.49,3116.37872,-936.016232,48.029,50.51,145.54,-0.268,1.266,-51.377,0.486,-0.218,1.263,8.774,-51.981,25.348
102754.59,3116.37925,-936.017003,46.862,45.36,145.48,-0.254,1.297,-52.102,0.399,-0.158,1.243,5.149,-51.148,26.35
102754.69,3116.379812,-936.017684,45.956,39.05,145.45,-0.234,1.321,-52.635,0.469,-0.268,1.438,0.884,-54.555,36.807
102754.79,3116.380404,-936.018255,44.9,34.22,145.41,-0.204,1.339,-53.032,0.607,-0.31,1.433,7.476,-68.617,34.544
102754.89,3116.381019,-936.018721,44.165,29.48,145.39,-0.164,1.354,-53.345,0.681,-0.337,1.446,19.093,-68.986,22.723
102754.99,3116.381644,-936.019077,43.381,24.2,145.37,-0.117,1.369,-53.636,0.772,-0.247,1.288,22.304,-56.741,8.61
102755.09,3116.382296,-936.019306,42.901,14.86,145.35,-0.067,1.378,-53.798,0.595,-0.117,1.066,7.419,-40.305,19.389
102755.19,3116.382963,-936.019419,43.23,8.55,145.38,-0.023,1.383,-53.864,0.496,-0.248,1.324,1.967,-51.947,30.887
102755.29,3116.383634,-936.019389,43.686,0.27,145.37,0.009,1.381,-53.781,0.624,-0.317,1.391,9.592,-66.408,23.246
102755.39,3116.384288,-936.019242,43.893,354.7,145.37,0.029,1.373,-53.59,0.681,-0.299,1.281,10.356,-61.181,25.51
102755.49,3116.384944,-936.018998,44.127,350.51,145.34,0.039,1.361,-53.328,0.752,-0.267,1.154,14.475,-55.751,30.997
102755.59,3116.385574,-936.018654,44.232,346.28,145.35,0.046,1.35,-53.074,0.784,-0.241,1.188,19.265,-58.128,23.656
102755.69,3116.386159,-936.018176,43.807,335.07,145.38,0.055,1.34,-52.835,0.813,-0.243,1.257,21.472,-56.228,19.972
102755.79,3116.386724,-936.017606,44.199,330.4,145.39,0.07,1.329,-52.593,0.855,-0.2,1.197,18.394,-43.939,20.267
102755.89,3116.387233,-936.01694,44.356,323.24,145.4,0.095,1.312,-52.225,0.85,-0.143,1.179,15.602,-43.157,25.676
102755.99,3116.387701,-936.016178,44.651,317.61,145.42,0.123,1.291,-51.771,0.931,-0.197,1.249,17.962,-47.646,23.455
102756.09,3116.388131,-936.015341,45.148,312.43,145.46,0.154,1.265,-51.227,0.963,-0.222,1.279,21.943,-44.661,17.255
102756.19,3116.388526,-936.014419,46.348,309.04,145.5,0.183,1.236,-50.607,0.984,-0.166,1.137,22.976,-35.376,16.999
102756.29,3116.388857,-936.013413,47.222,300.58,145.53,0.209,1.202,-49.829,0.845,-0.177,1.129,22.75,-29.916,21.019
102756.39,3116.389147,-936.012361,47.671,296.12,145.56,0.23,1.166,-48.965,0.848,-0.19,1.023,30.514,-29.51,17.198
102756.49,3116.389368,-936.011239,48.904,290.08,145.59,0.249,1.121,-47.798,0.838,-0.208,1.031,40.068,-28.345,9.213
102756.59,3116.389548,-936.010067,49.797,287.32,145.62,0.269,1.067,-46.246,0.86,-0.201,0.916,46.697,-25.934,4.94
102756.69,3116.389676,-936.008857,50.456,283.45,145.65,0.287,1.001,-44.246,0.829,-0.124,0.878,51.203,-18.779,2.426
102756.79,3116.389759,-936.007612,51.586,279.86,145.68,0.302,0.924,-41.703,0.764,-0.121,0.737,55.072,-14.373,1.082
102756.89,3116.389795,-936.006321,53.062,274.09,145.78,0.308,0.833,-38.347,0.752,-0.175,0.735,64.305,-9.684,-2.792
102756.99,3116.38979,-936.004994,54.587,271.6,145.84,0.301,0.73,-34.352,0.687,-0.173,0.551,77.77,-2.15,-16.661
102757.09,3116.389753,-936.003634,55.659,268.14,145.87,0.278,0.613,-29.448,0.45,-0.128,0.578,85.827,6.327,-38.942
102757.19,3116.389701,-936.002269,56.556,266.61,145.94,0.238,0.484,-23.747,0.233,-0.086,0.741,79.339,10.766,-47.944
102757.29,3116.389633,-936.000874,57.475,265.74,146.01,0.184,0.351,-17.579,0.096,-0.183,0.903,67.865,8.822,-41.217
102757.39,3116.389551,-935.999484,57.632,265.47,146.1,0.12,0.212,-10.995,0.166,-0.369,0.936,73.355,3.216,-45.53
102757.49,3116.389466,-935.998059,58.493,263.92,146.11,0.049,0.067,-4.04,0.121,-0.307,1.017,74.705,-2.75,-60.717
102757.59,3116.389381,-935.996634,58.718,264.49,146.12,-0.019,-0.088,3.32,0.187,-0.217,1.38,53.74,-17.421,-61.229
102757.69,3116.389293,-935.995229,57.797,264.06,146.1,-0.077,-0.249,10.875,0.34,-0.222,1.47,30.586,-25.146,-52.994
102757.79,3116.38923,-935.993839,57.385,264.34,146.05,-0.119,-0.424,18.854,0.409,-0.113,1.468,12.961,-27.697,-50.265
102757.89,3116.38922,-935.992471,56.145,266.94,145.99,-0.14,-0.597,26.52,0.548,-0.048,1.306,-4.203,-30.193,-38.066
102757.99,3116.38924,-935.991124,55.308,269.2,145.98,-0.138,-0.757,33.387,0.532,-0.098,1.129,-10.494,-25.776,-27.072
102758.09,3116.389326,-935.989785,54.907,274.62,146,-0.116,-0.881,38.612,0.501,-0.102,1.024,-8.523,-18.72,-25.098
102758.19,3116.389478,-935.988503,53.751,278.45,146.03,-0.082,-0.969,42.246,0.469,-0.139,0.938,-1.871,-16.246,-27.294
102758.29,3116.389688,-935.987228,54.05,283.84,146,-0.046,-1.019,44.321,0.455,-0.135,0.957,4.286,-21.855,-38.016
102758.39,3116.389947,-935.985967,54.233,286.46,145.99,-0.014,-1.047,45.502,0.426,-0.044,1.355,-1.153,-35.954,-36.833
102758.49,3116.390244,-935.984745,54.185,289.08,145.99,0.01,-1.065,46.217,0.611,-0.079,1.406,-5.983,-39.451,-31.322
102758.59,3116.390586,-935.983532,54.877,291.96,145.97,0.026,-1.08,46.693,0.658,-0.104,1.387,-5.942,-33.991,-34.126
102758.69,3116.390991,-935.982369,54.879,297.9,145.93,0.038,-1.102,47.318,0.688,-0.029,1.398,-16.73,-32.877,-28.329
102758.79,3116.39144,-935.98128,54.182,301.24,145.87,0.05,-1.125,47.975,0.664,-0.098,1.163,-18.367,-28.197,-24.639
102758.89,3116.391942,-935.980248,54.351,307.26,145.86,0.064,-1.146,48.555,0.602,-0.071,1.262,-18.275,-29.964,-27.324
102758.99,3116.392499,-935.97926,54.947,310.15,145.83,0.08,-1.16,48.965,0.697,-0.084,1.241,-20.16,-33.373,-21.976
102759.09,3116.393109,-935.978346,55.458,313.96,145.83,0.095,-1.167,49.199,0.679,-0.116,1.156,-17.119,-25.267,-21.198
102759.19,3116.393763,-935.977498,55.939,317.46,145.82,0.108,-1.167,49.254,0.612,-0.137,1.041,-10.976,-17.559,-24.669
102759.29,3116.394455,-935.976739,56.265,324.46,145.81,0.115,-1.161,49.143,0.58,-0.131,1.119,-7.21,-19.699,-27.235
102759.39,3116.395182,-935.976062,56.564,327.87,145.81,0.117,-1.153,48.983,0.62,-0.134,1.273,-8.608,-28.165,-20.825
102759.49,3116.395942,-935.975446,57.303,332.38,145.77,0.115,-1.147,48.841,0.71,-0.127,1.478,-12.538,-33.154,-24.615
102759.59,3116.396747,-935.97492,57.56,335.66,145.73,0.11,-1.145,48.786,0.656,-0.156,1.383,-13.305,-29.527,-27.736
102759.69,3116.397567,-935.974477,57.962,338.6,145.67,0.099,-1.147,48.815,0.58,-0.169,1.256,-14.556,-23.91,-26.958
102759.79,3116.398412,-935.974104,58.342,341.88,145.62,0.082,-1.15,48.867,0.589,-0.116,1.191,-15.059,-23.163,-21.503
102759.89,3116.399284,-935.973857,58.653,348.44,145.57,0.061,-1.15,48.846,0.486,-0.075,1.339,-11.158,-21.424,-23.463
102759.99,3116.400161,-935.973716,59.049,351.83,145.55,0.034,-1.144,48.69,0.444,-0.107,1.429,-14.174,-26.709,-31.749
102800.09,3116.401046,-935.97366,59.183,356.82,145.53,0.006,-1.135,48.442,0.533,-0.138,1.588,-27.424,-39.69,-14.231
102800.19,3116.401926,-935.973684,59.089,359.57,145.51,-0.024,-1.123,48.106,0.423,-0.13,1.32,-12.806,-21.947,-9.171
102800.29,3116.402799,-935.973806,58.86,2.4,145.49,-0.048,-1.109,47.721,0.261,-0.204,1.115,9.838,-5.206,-30.522
102800.39,3116.403642,-935.974018,58.098,5.76,145.46,-0.064,-1.094,47.324,0.272,-0.098,1.294,11.36,-17.601,-41.917
102800.49,3116.404477,-935.974354,57.427,12.41,145.51,-0.069,-1.082,47.002,0.454,-0.081,1.426,-0.305,-37.573,-35.47
102800.59,3116.405297,-935.974761,57.638,15.3,145.54,-0.064,-1.079,46.896,0.642,-0.133,1.353,-4.351,-37.542,-30.08
102800.69,3116.4061,-935.975232,57.38,18.98,145.54,-0.051,-1.084,47.027,0.595,-0.15,1.327,-2.889,-24.862,-30.496
102800.79,3116.406877,-935.975794,57.152,21.82,145.55,-0.032,-1.101,47.456,0.656,-0.087,1.257,-3.752,-29.883,-24.217
102800.89,3116.407625,-935.976438,56.951,25.13,145.58,-0.008,-1.126,48.089,0.712,-0.049,1.1,-4.961,-30.593,-30.41
102800.99,3116.408343,-935.977182,57.268,28.76,145.62,0.019,-1.154,48.814,0.656,-0.071,1.175,-8.39,-31.182,-31.715
102801.09,3116.409024,-935.978006,57.334,35.28,145.62,0.047,-1.179,49.433,0.677,-0.039,1.389,-13.613,-37.086,-27.538
102801.19,3116.409664,-935.978906,57.223,38.27,145.6,0.076,-1.198,49.885,0.669,-0.072,1.123,-16.521,-32.031,-27.232
102801.29,3116.410259,-935.9799,57.71,44.09,145.61,0.102,-1.209,50.129,0.332,-0.102,1.077,-19.678,-23.75,-26.667
102801.39,3116.410824,-935.980964,58.433,47.48,145.58,0.123,-1.21,50.127,0.127,-0.038,1.216,-25.859,-27.081,-25.483
102801.49,3116.411338,-935.982103,58.82,50.4,145.57,0.141,-1.2,49.855,0.153,-0.029,1.176,-34.502,-25.837,-22.734
102801.59,3116.411825,-935.983318,60.038,54.3,145.57,0.153,-1.178,49.231,0.226,-0.056,1.116,-47.107,-24.241,-13.861
102801.69,3116.412234,-935.984599,59.936,60.74,145.57,0.157,-1.138,48.063,0.167,-0.08,1.128,-55.864,-23.126,-6.175
102801.79,3116.412606,-935.985931,60.623,63.71,145.58,0.16,-1.082,46.382,0.194,-0.062,0.971,-59.15,-15.822,-1.815
102801.89,3116.412925,-935.987326,61.353,68.23,145.59,0.158,-1.01,44.06,0.082,-0.083,1.102,-64.039,-7.931,8.441
102801.99,3116.413198,-935.988776,62.127,70.89,145.61,0.151,-0.914,40.856,0.391,-0.059,0.997,-62.536,-7.316,9.194
102802.09,3116.41344,-935.990248,62.616,73.42,145.61,0.14,-0.804,36.909,0.569,-0.01,0.841,-62.651,-11.58,8.301
102802.19,3116.413648,-935.991755,64.184,75.26,145.61,0.129,-0.686,32.502,0.555,-0.007,0.725,-66.2,-10.084,16.096
102802.29,3116.413843,-935.993275,63.707,78.25,145.67,0.122,-0.567,27.672,0.537,-0.051,0.575,-67.229,-3.276,26.961
102802.39,3116.414008,-935.994775,63.025,79.32,145.71,0.123,-0.452,22.721,0.476,-0.105,0.645,-55.307,-0.131,24.513
102802.49,3116.414166,-935.996304,64.024,80.78,145.7,0.135,-0.343,17.661,0.529,-0.13,0.726,-48.66,-4.923,24.982
102802.59,3116.414304,-935.997864,65.048,81.35,145.67,0.151,-0.237,12.452,0.559,-0.125,0.8,-41.811,-5.811,31.277
102802.69,3116.414441,-935.999454,66.114,81.96,145.66,0.164,-0.137,7.251,0.545,-0.184,0.926,-27.893,-5.32,28.679
102802.79,3116.414588,-936.001054,66.654,82.1,145.65,0.174,-0.043,2.26,0.592,-0.208,0.964,-14.051,-6.831,19.23
102802.89,3116.414718,-936.002636,66.925,82.35,145.54,0.178,0.04,-2.281,0.616,-0.194,1.037,-3.795,-10.644,14.016
102802.99,3116.414878,-936.004254,67.78,81.91,145.47,0.179,0.112,-6.238,0.607,-0.198,0.964,5.17,-6.77,10.104
102803.09,3116.415046,-936.005884,68.313,80.92,145.42,0.179,0.168,-9.385,0.562,-0.189,0.903,15.854,-2.609,5.374
102803.19,3116.415233,-936.007538,69.166,80.57,145.36,0.179,0.211,-11.737,0.552,-0.147,0.87,21.76,-5.268,2.097
102803.29,3116.415428,-936.009201,69.707,79.78,145.31,0.178,0.236,-13.146,0.569,-0.193,0.957,29.263,-7.126,-1.723
102803.39,3116.415648,-936.010873,70.425,78.9,145.28,0.177,0.246,-13.679,0.591,-0.183,0.878,39.546,-3.923,-13.22
102803.49,3116.415878,-936.012561,71.032,77.82,145.27,0.176,0.237,-13.146,0.574,-0.171,0.841,40.862,0.946,-17.426
102803.59,3116.416132,-936.014248,71.376,77.15,145.25,0.173,0.211,-11.73,0.542,-0.147,0.789,39.073,2.987,-19.123
102803.69,3116.4164,-936.015948,72.095,75.89,145.25,0.166,0.174,-9.625,0.485,-0.136,0.754,34.517,2.416,-20.058
102803.79,3116.416672,-936.017682,72.794,75.93,145.29,0.151,0.122,-6.766,0.399,-0.136,0.758,33.795,3.845,-19.59
102803.89,3116.41696,-936.019425,73.465,75.6,145.32,0.127,0.062,-3.435,0.207,-0.103,0.849,35.507,7.685,-21.792
102803.99,3116.417237,-936.021153,73.73,75.51,145.31,0.091,-0.003,0.168,0.138,-0.124,1.071,35.416,7.007,-22.211
102804.09,3116.417512,-936.022905,74.492,75.58,145.29,0.045,-0.071,3.942,0.225,-0.166,0.985,39.401,3.79,-22.962
102804.19,3116.417782,-936.024672,74.817,75.81,145.29,-0.007,-0.142,7.761,0.138,-0.164,0.901,45.988,3.893,-32.874
102804.29,3116.41804,-936.02644,74.382,76.5,145.3,-0.057,-0.214,11.536,0.147,-0.13,1.054,34.965,-3.193,-37.44
102804.39,3116.418288,-936.028173,73.252,76.98,145.31,-0.103,-0.295,15.599,0.229,-0.137,1.2,25.409,-11.223,-31.66
102804.49,3116.418513,-936.029898,72.939,77.46,145.31,-0.141,-0.382,19.826,0.266,-0.183,1.18,24.378,-10.372,-28.995
102804.59,3116.418708,-936.031623,72.474,78.43,145.3,-0.17,-0.477,24.176,0.195,-0.179,1.156,29.019,-6.544,-37.085
102804.69,3116.418886,-936.033333,71.701,80.33,145.29,-0.191,-0.573,28.41,0.202,-0.139,1.338,17.155,-15.775,-41.458
102804.79,3116.419009,-936.035033,70.53,82.25,145.29,-0.208,-0.667,32.373,0.348,-0.112,1.378,1.835,-27.285,-29.698
102804.89,3116.419097,-936.036728,69.976,84.65,145.28,-0.22,-0.752,35.802,0.256,-0.166,1.31,0.363,-15.311,-23.184
102804.99,3116.419125,-936.038398,69.345,86.74,145.25,-0.227,-0.828,38.698,0.261,-0.116,1.206,2.637,-13.933,-25.442
102805.09,3116.4191,-936.040046,67.635,88.89,145.23,-0.229,-0.89,40.991,0.256,-0.066,1.197,-0.411,-18.047,-32.272
102805.19,3116.419031,-936.041664,67.037,91.55,145.22,-0.225,-0.938,42.674,0.358,-0.078,1.259,-8.852,-28.069,-26.656
102805.29,3116.418899,-936.043249,66.326,96.62,145.18,-0.215,-0.974,43.827,0.375,-0.12,1.229,-7.429,-24.316,-24.122
102805.39,3116.418722,-936.044819,65.616,98.63,145.15,-0.2,-1.006,44.754,0.274,-0.148,1.332,-8.306,-17.786,-26.37
102805.49,3116.418498,-936.046353,64.85,102.23,145.11,-0.184,-1.036,45.56,0.336,-0.105,1.11,-10.192,-23.292,-21.05
102805.59,3116.418208,-936.047835,63.642,105.51,145.07,-0.171,-1.073,46.509,0.338,-0.169,1.264,-4.672,-31.471,-24.866
102805.69,3116.417874,-936.049296,63.909,108.11,145.02,-0.164,-1.115,47.591,0.372,-0.199,1.4,0.536,-32.836,-31.531
102805.79,3116.417484,-936.050726,63.677,110.33,144.97,-0.164,-1.165,48.805,0.305,-0.127,1.473,-1.264,-31.689,-37.685
102805.89,3116.417047,-936.052102,63.195,116.34,144.93,-0.173,-1.216,50.034,0.452,-0.102,1.435,-10.139,-39.548,-28.804
102805.99,3116.41655,-936.053393,62.102,119.78,144.89,-0.185,-1.262,51.12,0.415,-0.152,1.32,-10.341,-33.652,-26.99
102806.09,3116.416008,-936.054598,61.305,125.48,144.85,-0.194,-1.301,51.994,0.42,-0.106,1.533,-12.232,-43.165,-26.532
102806.19,3116.415411,-936.055705,60.454,128.6,144.82,-0.195,-1.329,52.594,0.619,-0.1,1.296,-10.608,-41.323,-28.214
102806.29,3116.414784,-936.056705,59.381,132.93,144.81,-0.184,-1.346,52.907,0.585,-0.119,1.265,-10.807,-30.497,-31.066
102806.39,3116.414117,-936.057641,59.032,136.43,144.8,-0.163,-1.353,52.991,0.56,-0.071,1.164,-15.677,-35.012,-23.236
102806.49,3116.41341,-936.058438,57.789,144.1,144.82,-0.132,-1.347,52.82,0.512,-0.118,1.09,-12.808,-26.873,-27.812
102806.59,3116.412658,-936.059143,57.698,148.72,144.85,-0.095,-1.33,52.438,0.502,-0.094,1.225,-15.454,-27.084,-30.859
102806.69,3116.411878,-936.059772,57.845,153.27,144.87,-0.059,-1.304,51.904,0.665,-0.076,1.282,-26.273,-37.097,-27.48
102806.79,3116.411063,-936.060276,58.099,157.73,144.88,-0.027,-1.268,51.132,0.723,-0.087,1.362,-37.157,-37.146,-25.907
102806.89,3116.410233,-936.060696,58.145,161.02,144.89,0,-1.223,50.025,0.722,-0.062,1.302,-55.129,-34.788,-17.215
102806.99,3116.409388,-936.061017,57.848,163.88,144.91,0.024,-1.168,48.526,0.664,-0.109,1.161,-68.571,-25.259,-13.143
102807.09,3116.408538,-936.061223,57.938,170.71,144.92,0.038,-1.091,45.983,0.649,-0.061,0.963,-82.54,-23.226,-6.488
102807.19,3116.407669,-936.061364,58.64,173.62,145.02,0.047,-0.993,42.389,0.54,0.032,0.744,-98.502,-21.489,12.581
102807.29,3116.406786,-936.061413,59.217,178.55,145.17,0.047,-0.867,37.439,0.283,-0.036,0.437,-109.128,-10.079,43.979
102807.39,3116.405924,-936.061361,58.879,181.62,145.35,0.034,-0.705,30.722,0.116,-0.031,0.468,-101.226,-0.941,53.883
102807.49,3116.405054,-936.061264,59.379,184.04,145.53,0.011,-0.517,22.648,0.123,0.028,0.455,-86.118,-1.416,53.419
102807.59,3116.404159,-936.061151,59.687,184.77,145.64,-0.024,-0.318,13.76,0.078,0.124,0.621,-79.026,-7.532,53.231
102807.69,3116.403261,-936.061004,60.169,185.68,145.63,-0.067,-0.12,4.679,0.167,-0.054,0.649,-69.046,-16.471,55.204
102807.79,3116.402379,-936.060881,58.934,185.2,145.72,-0.11,0.069,-4.124,0.19,-0.074,0.506,-48.876,-28.331,47.661
102807.89,3116.401491,-936.060771,58.935,184.54,145.69,-0.146,0.246,-12.378,0.144,-0.143,0.897,-34.425,-30.989,49.271
102807.99,3116.400618,-936.060681,57.814,182.98,145.61,-0.17,0.415,-20.123,0.339,-0.161,0.952,-15.722,-36.094,45.862
102808.09,3116.399776,-936.06065,56.649,182.24,145.57,-0.177,0.572,-27.136,0.532,-0.206,1.051,-1.91,-43.291,31.297
102808.19,3116.398919,-936.060709,56.79,180.23,145.62,-0.166,0.712,-33.127,0.505,-0.202,1.034,6.394,-38.359,25.098
102808.29,3116.398098,-936.060853,55.212,175,145.62,-0.137,0.824,-37.731,0.553,-0.179,1.014,13.238,-29.809,17.628
102808.39,3116.397298,-936.061058,53.967,172.32,145.58,-0.098,0.908,-41.07,0.564,-0.121,0.929,9.447,-26.768,18.23
102808.49,3116.3965,-936.061361,54.369,167.3,145.57,-0.056,0.963,-43.214,0.559,-0.155,1.059,6.33,-30.031,24.002
102808.59,3116.395713,-936.061761,54.714,164.26,145.56,-0.015,0.993,-44.418,0.601,-0.121,1.062,9.056,-29.776,20.112
102808.69,3116.394948,-936.06222,54.502,161.13,145.53,0.019,1.005,-44.924,0.565,-0.132,1.109,8.076,-27.003,20.256
102808.79,3116.394198,-936.062764,54.841,158.41,145.52,0.048,1.009,-45.131,0.537,-0.183,1.241,8.224,-27.178,16.654
102808.89,3116.393472,-936.063391,54.932,152.65,145.48,0.069,1.008,-45.144,0.659,-0.142,1.187,4.864,-27.621,20.86
102808.99,3116.392767,-936.064093,55.374,149.6,145.44,0.086,1.008,-45.176,0.737,-0.105,0.989,1.076,-27.347,26.503
102809.09,3116.392084,-936.064879,55.771,145.15,145.39,0.1,1.012,-45.28,0.601,-0.139,1.102,2.145,-27.296,24.041
102809.19,3116.391426,-936.065736,56.342,142.36,145.37,0.109,1.018,-45.452,0.597,-0.193,1.129,3.877,-29.923,24.34
102809.29,3116.390806,-936.06666,56.715,139.56,145.34,0.114,1.027,-45.695,0.644,-0.211,1.316,7.917,-37.26,20.2
102809.39,3116.390206,-936.06766,57.426,136.4,145.31,0.118,1.039,-46.029,0.808,-0.155,1.204,7.724,-39.53,16.155
102809.49,3116.38966,-936.068721,57.539,130.62,145.28,0.12,1.056,-46.466,0.761,-0.101,1.186,1.692,-32.473,19.29
102809.59,3116.389155,-936.069848,57.94,127.98,145.23,0.124,1.075,-46.976,0.678,-0.145,1.255,-3.104,-29.141,26.85
102809.69,3116.388699,-936.071045,58.221,123.44,145.23,0.129,1.096,-47.524,0.789,-0.198,1.277,0.867,-38.376,25.675
102809.79,3116.388289,-936.072297,58.772,120.28,145.2,0.136,1.12,-48.12,0.799,-0.193,1.308,3.988,-36.536,23.475
102809.89,3116.387916,-936.073602,59.326,117.25,145.17,0.144,1.142,-48.684,0.863,-0.201,1.266,8.536,-36.482,19.723
102809.99,3116.387603,-936.074966,59.981,114.06,145.13,0.15,1.161,-49.174,0.811,-0.185,1.296,9.384,-33.348,17.388
102810.09,3116.387352,-936.076363,60.466,107.8,145.12,0.154,1.176,-49.538,0.793,-0.202,1.381,9.299,-33.402,17.339
102810.19,3116.387167,-936.07781,61.086,104.55,145.11,0.155,1.184,-49.716,0.88,-0.126,1.186,6.716,-29.655,19.05
102810.29,3116.387033,-936.079285,61.637,99.54,145.11,0.154,1.185,-49.717,0.708,-0.221,1.231,7.919,-32.176,23.048
102810.39,3116.38697,-936.08079,62.389,96.49,145.12,0.151,1.18,-49.547,0.871,-0.224,1.164,14.246,-31.888,17.45
102810.49,3116.386967,-936.08231,62.794,93.18,145.12,0.149,1.17,-49.276,0.816,-0.177,1.194,17.808,-25.278,13.57
102810.59,3116.38701,-936.083825,63.187,90.32,145.08,0.149,1.159,-48.971,0.739,-0.18,1.116,17.836,-22.436,12.33
102810.69,3116.387126,-936.085357,63.514,85.16,145.06,0.153,1.146,-48.6,0.692,-0.129,1.078,15.211,-18.343,13.445
102810.79,3116.387328,-936.08688,64.138,81.43,145.06,0.16,1.129,-48.16,0.738,-0.159,1.091,13.402,-20.962,14.197
102810.89,3116.387567,-936.088407,64.816,77.32,145.06,0.169,1.107,-47.576,0.782,-0.201,1.115,15.662,-23.737,12.227
102810.99,3116.387877,-936.089925,65.632,74.17,145.05,0.177,1.077,-46.754,0.721,-0.152,1.092,16.425,-15.962,13.967
102811.09,3116.388224,-936.091435,66.368,71.62,145.03,0.182,1.042,-45.788,0.685,-0.157,1.033,19.67,-16.543,14.781
102811.19,3116.388626,-936.092915,66.915,69.47,145,0.186,1.005,-44.711,0.718,-0.236,1.075,28.404,-22.028,7.873
102811.29,3116.38908,-936.094398,67.681,64.64,145,0.187,0.963,-43.367,0.742,-0.171,0.997,34.008,-15.691,2.061
102811.39,3116.38958,-936.095851,68.508,62.7,144.97,0.187,0.917,-41.816,0.694,-0.117,0.985,34.259,-10.846,2.314
102811.49,3116.390129,-936.097266,69.017,58.81,144.9,0.188,0.867,-40.013,0.631,-0.156,0.922,38.062,-8.964,-0.061
102811.59,3116.390714,-936.098671,69.476,57.1,144.87,0.193,0.806,-37.712,0.638,-0.232,0.882,45.116,-7.836,-9.535
102811.69,3116.391329,-936.100069,70.188,55.72,144.86,0.199,0.736,-35.006,0.573,-0.226,0.784,46.645,-4.498,-14.153
102811.79,3116.391993,-936.101417,70.532,54.23,144.83,0.208,0.66,-31.931,0.59,-0.124,0.755,40.8,-2.368,-15.083
102811.89,3116.392703,-936.102746,71.836,50.12,144.84,0.214,0.579,-28.523,0.564,-0.127,0.913,34.675,-4.096,-11.931
102811.99,3116.393418,-936.104092,73.036,49.79,144.82,0.217,0.496,-24.92,0.575,-0.091,0.843,32.158,-4.482,-7.911
102812.09,3116.394155,-936.105419,73.591,48.22,144.8,0.214,0.417,-21.381,0.554,-0.068,0.775,31.885,1.621,-6.596
102812.19,3116.394922,-936.106742,74.715,47.34,144.77,0.207,0.339,-17.741,0.6,-0.116,0.744,36.295,2.17,-13.823
102812.29,3116.395697,-936.108072,75.122,46.92,144.74,0.199,0.264,-14.076,0.639,-0.145,0.849,38.74,-0.388,-26.089
102812.39,3116.396492,-936.109387,75.721,46.51,144.75,0.191,0.193,-10.438,0.541,-0.088,0.849,28.34,1.893,-24.162
102812.49,3116.397312,-936.110724,76.563,45.48,144.75,0.181,0.126,-6.869,0.56,-0.07,0.831,16.937,4.337,-13.201
102812.59,3116.398122,-936.112062,77.007,45.48,144.73,0.167,0.063,-3.448,0.525,-0.093,0.765,14.736,2.957,-12.046
102812.69,3116.398944,-936.113411,77.67,45.5,144.72,0.149,0.006,-0.315,0.323,-0.168,0.703,16.101,4.449,-15.868
102812.79,3116.399767,-936.114781,78.122,45.68,144.75,0.121,-0.05,2.764,0.171,-0.129,0.856,12.884,2.013,-17.622
102812.89,3116.400597,-936.116151,78.924,45.64,144.74,0.081,-0.103,5.73,0.227,-0.073,1.056,6.48,-1.425,-5.578
102812.99,3116.401422,-936.117546,79.302,45.7,144.73,0.031,-0.156,8.585,0.137,-0.194,1.092,21.59,0.19,-5.506
102813.09,3116.40223,-936.118968,79.453,46.88,144.72,-0.023,-0.211,11.476,0.198,-0.21,0.945,40.292,1.852,-27.283
102813.19,3116.403017,-936.120381,78.572,47.36,144.69,-0.076,-0.27,14.503,0.216,-0.114,0.962,39.163,-1.314,-31.595
102813.29,3116.403795,-936.121791,77.736,47.75,144.7,-0.121,-0.333,17.584,0.167,-0.219,1.11,38.8,-4.409,-33.655
