timestamp,gps_speed,acc_n_g,gps_t_acc,course,radius,latitude,longitude,InlineAcc,LateralAcc,VerticalAcc,RollRate,PitchRate,YawRate,Internal Battery
526.3,39.6967,0.5875,-0.1355,-171.9483,21.0826,51.41719659,21.15104392,-0.1,-0.09,-1.42,26.1,27.8,13.1,4
526.35,39.2024,0.5638,-0.1588,-170.5099,21.556,51.41719188,21.15104229,0.33,-0.11,-1.64,27.1,25.8,18.4,4
526.4,38.6739,0.5321,-0.165,-169.3048,22.365,51.41718717,21.15104057,0.33,-0.05,-1.5,17.9,8,24.2,4
526.45,38.1269,0.4879,-0.1509,-167.8576,23.8651,51.41718263,21.15103874,0.17,0.03,-1.22,9.4,-5,24.1,4
526.5,38.0372,0.4504,-0.1494,-166.5182,25.606,51.41717803,21.15103657,-0.05,0.02,-1.1,12.4,-3.7,20.3,4
526.55,38.17,0.4198,-0.1451,-165.8141,27.3773,51.4171733,21.15103442,0.09,0.01,-1.22,18.8,5.9,17.1,4
526.6,38.3477,0.3871,-0.115,-164.3098,29.6256,51.41716855,21.15103195,0.26,-0.04,-1.34,20.6,10.1,17.7,4
526.65,37.7875,0.3608,-0.105,-163.1328,31.1501,51.41716419,21.15102963,0.08,-0.04,-1.3,13,10.1,20.1,4
526.7,37.3976,0.3221,-0.0848,-162.3388,34.3687,51.41715977,21.15102727,0.14,-0.09,-1.33,9.6,9.9,20.3,4
526.75,37.3598,0.3047,-0.0733,-161.799,36.1515,51.41715536,21.1510248,-0.09,-0.1,-1.38,8.2,9.6,21.1,4
526.8,37.2715,0.3024,-0.0349,-161.1671,36.2139,51.41715098,21.15102222,-0.16,-0.06,-1.33,7.2,14.4,20.6,4
526.85,37.0626,0.3061,-0.0169,-160.3874,35.5127,51.41714657,21.15101963,-0.01,-0.11,-1.51,7.4,15.9,19.5,4
526.9,36.9409,0.3022,-0.0108,-159.57,35.8276,51.41714232,21.15101678,-0.01,-0.13,-1.59,4.3,10.6,19.7,4
526.95,37.1592,0.3123,0.0079,-158.6275,34.8472,51.41713788,21.15101377,-0.09,-0.13,-1.52,3.9,8.3,18.8,4
527,37.397,0.3161,0.0464,-157.5259,34.6728,51.41713352,21.15101046,0.03,-0.1,-1.58,5.3,9.5,16.6,4
527.05,37.6865,0.2984,0.0809,-156.5926,37.0867,51.41712898,21.15100705,0.21,-0.15,-1.69,7.9,5.2,16,4
527.1,37.8115,0.3012,0.0992,-155.8341,37.0151,51.41712467,21.15100359,-0.01,-0.15,-1.49,10.1,2.2,17.7,4
527.15,37.8456,0.2813,0.059,-154.935,39.8363,51.4171205,21.15100013,0.03,-0.15,-1.35,10.1,6.7,20.2,4
527.2,37.7759,0.2422,0.0267,-154.7307,46.294,51.41711618,21.15099686,0.14,-0.19,-1.42,7.7,6.9,24.9,4
527.25,37.4397,0.2141,0.0129,-154.0766,51.9691,51.41711207,21.15099346,0.11,-0.2,-1.43,2.3,4.4,28.4,4
527.3,37.6961,0.1966,-0.0012,-153.2728,57.0103,51.41710776,21.15098973,0.04,-0.13,-1.38,-2.5,6.7,29,4
527.35,37.8457,0.19,-0.02,-152.9272,59.23,51.4171034,21.15098603,0.07,-0.08,-1.41,-6,8.7,27.3,4
527.4,37.7824,0.202,-0.0197,-152.612,55.5543,51.4170992,21.15098247,-0.04,-0.11,-1.48,-8.7,7,23.2,4
527.45,37.7257,0.2245,0.0047,-152.0716,49.8575,51.41709507,21.15097878,0.17,-0.08,-1.53,-10.5,4.7,17.8,4
527.5,37.6621,0.2436,0.0317,-151.3637,45.8878,51.41709098,21.15097514,0.29,-0.03,-1.51,-9.1,-1.2,11.8,4
527.55,37.7983,0.2342,0.0616,-150.4258,47.979,51.41708684,21.15097096,0.19,0.05,-1.39,-6.9,-4.2,4.4,4
527.6,38.0405,0.2179,0.0707,-149.6511,52.0473,51.41708272,21.15096678,0.14,0.09,-1.39,-1.3,-0.9,-3.3,4
527.65,38.1602,0.2094,0.0776,-149.4427,54.5063,51.4170786,21.15096278,0.14,0.04,-1.41,11.8,1,-8,4
527.7,38.289,0.1713,0.0754,-148.7664,67.1097,51.41707452,21.15095859,0.05,-0.02,-1.42,20.1,0.4,-7.2,4
527.75,38.3523,0.1559,0.0634,-148.2283,74.0923,51.4170704,21.15095443,0.09,-0.06,-1.45,17.7,-0.5,-2.3,4
527.8,38.5214,0.1538,0.0708,-148.0092,75.6495,51.41706621,21.15095017,-0.01,-0.08,-1.42,14.1,0.1,2.9,4
527.85,38.6626,0.1345,0.0566,-148.1559,87.1029,51.41706204,21.15094609,0.03,-0.05,-1.37,11.8,3.8,7,4
527.9,38.6834,0.1198,0.0324,-147.8806,98.116,51.41705799,21.15094183,0.02,-0.03,-1.36,12,4.9,11,4
527.95,38.6469,0.1092,0.0139,-147.2838,107.6441,51.41705395,21.15093758,-0.08,-0.08,-1.41,8.9,5.5,14.7,4
528,38.729,0.1068,0.0071,-146.6443,110.3578,51.41704993,21.15093317,0.01,-0.13,-1.51,3.8,5.9,18.2,4
528.05,38.7548,0.126,0.0171,-146.3363,93.626,51.4170459,21.15092866,0.12,-0.1,-1.58,0.3,4.2,21,4
528.1,38.6731,0.1412,0.0291,-145.9732,83.4882,51.41704199,21.15092433,0.11,-0.06,-1.55,-2.3,1.9,22.2,4
528.15,38.7447,0.1412,0.0354,-145.5769,83.7131,51.41703799,21.15091973,-0.03,-0.01,-1.44,-4,3.1,22.3,4
528.2,38.8475,0.1595,0.0368,-145.4551,74.4462,51.417034,21.15091518,0.07,-0.04,-1.46,-4.5,5.8,22.2,4
528.25,38.9731,0.164,0.0339,-145.4972,72.7522,51.41702992,21.15091079,0.05,-0.07,-1.42,-7.2,2.8,22.9,4
528.3,39.0956,0.1324,0.0342,-145.0722,90.5504,51.41702595,21.1509061,0.03,-0.09,-1.44,-12,1.3,22.8,4
528.35,39.1303,0.0874,0.03,-144.3967,137.5308,51.41702206,21.1509012,0.15,-0.09,-1.5,-13.1,-0.1,21.4,4
528.4,39.2351,0.0568,0.0225,-143.7527,212.3734,51.41701816,21.1508964,0.17,-0.1,-1.52,-15.5,-0.6,19.6,4
528.45,39.1408,0.0553,0.0114,-143.6268,217.8564,51.41701435,21.15089171,0.22,-0.04,-1.45,-16.3,-1.4,16.7,4
528.5,39.0748,0.0461,0.0002,-143.8354,260.8977,51.41701029,21.15088725,0.07,-0.02,-1.38,-15.4,-0.2,12.2,4
528.55,38.9996,0.0227,-0.018,-143.895,529.5129,51.41700646,21.15088272,0.07,-0.04,-1.42,-13.4,1.3,7.5,4
528.6,38.9735,0.0019,-0.0329,-144.084,6216.3271,51.41700245,21.15087826,0.03,-0.05,-1.48,-10.2,1.9,3.5,4
528.65,39.0337,-0.0101,-0.0349,-144.4762,1186.4498,51.41699842,21.15087385,0.13,-0.03,-1.5,-7.3,3.1,0.2,4
528.7,39.0449,-0.0374,-0.0358,-144.3542,319.9023,51.41699439,21.15086916,0.13,0.02,-1.44,-5.5,1.9,-1.9,4
528.75,38.9596,-0.0349,-0.022,-144.0173,341.5676,51.41699057,21.15086466,0.02,0.03,-1.33,-4.3,0.8,-3.9,4
528.8,38.8073,-0.0155,-0.0004,-143.7409,767.0102,51.41698674,21.15086004,0.04,-0.01,-1.34,-2.2,-0.1,-5.5,4
528.85,38.7329,0.0084,-0.0066,-143.8039,1418.3955,51.41698288,21.15085555,0.06,-0.05,-1.39,-0.2,-1.5,-6.2,4
528.9,38.726,0.0138,-0.0311,-144.2599,860.4944,51.41697881,21.15085116,0.12,-0.04,-1.33,2.8,-3.3,-6.7,4
528.95,38.7715,-0.0012,-0.0457,-144.2283,9468.6865,51.4169749,21.15084656,0.13,-0.03,-1.3,4.5,-4.4,-6,4
529,38.7368,-0.025,-0.0667,-144.2097,471.0032,51.41697096,21.15084206,0.04,0.02,-1.27,4.6,-4,-4.5,4
529.05,38.5772,-0.0405,-0.0725,-144.2339,289.1943,51.4169671,21.15083766,0.04,0,-1.3,2.9,-4.1,-3.2,4
529.1,38.5055,-0.0419,-0.0912,-144.3155,278.2122,51.41696313,21.15083317,0.02,-0.03,-1.33,1,-2.5,-2.5,4
529.15,38.1597,-0.049,-0.1207,-144.4144,234.6451,51.41695933,21.15082889,-0.01,-0.02,-1.2,-0.5,-1.9,-2.1,4
529.2,37.652,-0.0237,-0.144,-144.7715,477.2328,51.41695558,21.15082477,0.04,-0.03,-1.21,-3,-1.7,-3,4
529.25,37.2743,-0.0129,-0.1707,-144.5743,862.7816,51.41695189,21.15082064,0.06,-0.04,-1.23,-2.9,-1.2,-4.7,4
529.3,37.4694,0.0042,-0.1913,-144.6955,2662.5088,51.41694805,21.15081625,-0.07,-0.01,-1.19,-1.9,-0.7,-6.7,4
529.35,37.1157,0.0076,-0.1868,-144.59,1428.291,51.41694437,21.1508121,0.03,-0.02,-1.19,0.5,-0.8,-9.2,4
529.4,36.6673,-0.0007,-0.1744,-144.6304,10000,51.41694073,21.1508079,0.11,-0.04,-1.27,3,-1.8,-10.3,4
529.45,36.2296,0.014,-0.1593,-144.2357,743.0712,51.41693715,21.15080375,0.15,-0.06,-1.29,5.8,-2.7,-9.6,4
529.5,35.817,0.0171,-0.1426,-144.4632,596.2471,51.41693365,21.15079983,0.14,-0.08,-1.35,7.1,-2.1,-8.1,4
529.55,35.8318,0.0166,-0.1325,-144.51,613.415,51.41692994,21.15079562,0.07,-0.05,-1.37,5.9,-1.7,-6.2,4
529.6,35.7327,0.0133,-0.1212,-144.5644,754.6817,51.41692632,21.15079147,0.04,-0.04,-1.38,4.1,-0.7,-5.8,4
529.65,35.3007,0.0128,-0.1211,-144.336,770.1791,51.41692284,21.15078736,0.04,-0.02,-1.31,2.7,-1.6,-7.2,4
529.7,35.3113,0.0168,-0.1322,-144.1134,585.8376,51.41691937,21.15078326,0.01,-0.01,-1.23,1.5,-4,-9,4
529.75,35.0305,0.0207,-0.1241,-144.4842,469.2798,51.41691576,21.1507793,-0.07,-0.02,-1.23,3.7,-4.5,-10.6,4
529.8,34.7673,-0.0032,-0.0948,-144.4826,2976.676,51.41691232,21.15077527,-0.07,-0.03,-1.25,8.4,-2.6,-11.6,4
529.85,34.5807,0.0145,-0.1055,-143.9034,649.7015,51.41690898,21.15077122,-0.06,-0.05,-1.31,8.6,-0.4,-11.5,4
529.9,34.3736,0.0291,-0.1202,-144.1599,321.05,51.41690536,21.15076719,0.02,-0.06,-1.38,8,1.1,-11.4,4
529.95,34.1147,0.0438,-0.1205,-143.8983,210.5251,51.41690207,21.15076321,0.07,-0.07,-1.35,9.6,-1.6,-12,4
530,33.9313,0.0469,-0.1295,-143.7925,194.3317,51.41689872,21.15075922,0.05,-0.07,-1.38,9.5,-2.1,-13.6,4
530.05,33.7201,0.0578,-0.1089,-143.7976,155.7253,51.41689546,21.15075536,0.1,-0.04,-1.27,10.7,-3.2,-15.2,4
530.1,33.5968,0.0943,-0.0997,-143.8235,94.4564,51.41689205,21.15075147,0.1,-0.04,-1.22,15.1,-3.2,-17.1,4
530.15,33.5786,0.121,-0.0909,-143.5494,73.1946,51.41688866,21.15074745,0.05,-0.01,-1.21,19,-2.2,-18.5,4
530.2,33.2891,0.1402,-0.072,-142.1256,62.3664,51.4168857,21.15074315,0.03,0.01,-1.23,18.9,-1.2,-19.5,4
530.25,33.045,0.1276,-0.0781,-142.0127,67.7609,51.41688253,21.15073921,0.01,-0.01,-1.28,18.8,-1.6,-20.9,4
530.3,32.8958,0.1388,-0.0627,-142.0746,61.749,51.41687933,21.15073522,0.06,-0.06,-1.39,21.9,-1.3,-23.1,4
530.35,32.8034,0.171,-0.0662,-141.3367,49.8054,51.41687624,21.15073092,0.09,-0.03,-1.34,27.8,-0.7,-24.3,4
530.4,32.9236,0.1737,-0.0656,-140.4673,49.051,51.41687313,21.15072646,0.1,0,-1.22,32.9,-0.7,-23.1,4
530.45,32.8268,0.2094,-0.0656,-140.155,40.4311,51.41687,21.15072222,-0.05,-0.03,-1.16,33.8,-1.1,-21.3,4
530.5,32.6286,0.2394,-0.0775,-139.5207,35.0169,51.41686711,21.15071793,-0.12,-0.04,-1.19,33.5,2.3,-19.9,4
530.55,32.3331,0.2621,-0.0921,-139.1639,31.5589,51.41686421,21.15071367,-0.05,-0.07,-1.34,33.5,7.1,-18.5,4
530.6,32.1386,0.2717,-0.0878,-138.1329,30.0992,51.41686145,21.15070924,0.02,-0.08,-1.36,34.4,9,-17.1,4
530.65,32.1044,0.3097,-0.083,-136.8506,26.2549,51.41685875,21.15070461,0.09,-0.08,-1.32,36.9,7.1,-15.7,4
530.7,31.9593,0.3648,-0.0827,-135.3438,22.0847,51.41685621,21.15069998,-0.07,-0.08,-1.3,37.5,5.1,-12.8,4
530.75,31.7233,0.3382,-0.071,-134.3291,23.5355,51.41685364,21.15069534,0.13,-0.08,-1.37,40,5.1,-9.7,4
530.8,31.697,0.3037,-0.0644,-133.2178,26.0806,51.41685117,21.15069047,0.24,-0.09,-1.37,45.5,0.7,-5.9,4
530.85,31.4343,0.3279,-0.0445,-132.1471,23.8695,51.41684885,21.15068584,-0.19,-0.13,-1.28,42,4.8,-0.8,4
530.9,31.4393,0.3524,-0.027,-131.7384,22.1568,51.41684624,21.15068103,-0.13,-0.15,-1.43,40.9,19.1,4.1,4
530.95,31.6323,0.3852,-0.02,-130.7799,20.3605,51.41684374,21.15067608,-0.1,-0.22,-1.56,40.4,30.4,10.1,4
531,31.594,0.399,-0.0124,-129.1551,19.6072,51.4168416,21.15067094,-0.32,-0.26,-1.6,28.9,37,17.1,4
531.05,31.4058,0.3931,0.0067,-127.9872,19.7683,51.41683946,21.15066591,-0.16,-0.21,-1.59,20.1,43.2,21.1,4
531.1,31.4493,0.4028,0.0294,-127.031,19.3222,51.41683731,21.15066075,0.12,-0.21,-1.72,18,36.2,24.1,4
531.15,31.3437,0.4267,0.0469,-124.875,18.2081,51.4168356,21.15065536,0.06,-0.17,-1.54,14.1,19.9,25.6,4
531.2,31.5847,0.4523,0.0386,-122.531,17.3537,51.41683391,21.15064968,-0.12,-0.09,-1.4,11.3,9.7,25,4
531.25,31.7793,0.4633,0.01,-121.3773,17.0755,51.41683193,21.15064412,0.01,-0.01,-1.36,13.7,8.2,22.9,4
531.3,31.7438,0.4475,-0.0134,-120.6247,17.6636,51.41683024,21.15063855,0.11,-0.07,-1.28,16.3,9.3,20.9,4
531.35,31.7613,0.428,-0.0424,-120.1556,18.4563,51.41682834,21.15063292,0.03,-0.11,-1.3,16,10,20.8,4
531.4,31.5498,0.3944,-0.0553,-119.0471,19.8384,51.41682672,21.15062745,0.02,-0.07,-1.45,15.4,10.7,21.7,4
531.45,31.3653,0.3922,-0.0438,-116.8195,19.7673,51.41682564,21.15062178,0.07,-0.08,-1.52,15,9.8,22.5,4
531.5,31.0874,0.3958,-0.038,-114.9291,19.3647,51.41682453,21.15061603,0.12,-0.13,-1.5,13.8,7.5,23.2,4
531.55,31.0117,0.3894,-0.0269,-113.6155,19.5904,51.41682337,21.15061029,0.06,-0.13,-1.5,12.7,7,24.7,4
531.6,30.9907,0.3773,-0.0107,-112.8191,20.1686,51.41682201,21.15060444,0.14,-0.08,-1.5,12,8.3,26.2,4
531.65,31.1196,0.3863,0.0241,-112.0488,19.7698,51.41682071,21.15059865,0.17,-0.11,-1.41,8.8,7.3,27.5,4
531.7,31.452,0.379,0.0658,-110.9081,20.3964,51.41681955,21.15059242,0.1,-0.15,-1.43,2.3,7.1,28.5,4
531.75,31.7268,0.3287,0.0914,-109.4536,23.8111,51.41681857,21.15058615,0.16,-0.1,-1.48,0,8.2,28.1,4
531.8,31.8713,0.2844,0.1057,-108.438,27.7792,51.41681756,21.15057987,0.11,-0.09,-1.45,-1.9,9.2,26.6,4
531.85,31.9051,0.2498,0.1191,-107.7972,31.8521,51.4168165,21.15057374,0.23,-0.11,-1.44,-4.8,7.7,24.8,4
531.9,31.9137,0.2554,0.104,-107.0101,31.3722,51.41681552,21.15056763,0.18,-0.06,-1.46,-5.8,3.1,23.2,4
531.95,31.9937,0.2793,0.105,-106.0238,28.9208,51.41681466,21.15056138,0.1,-0.06,-1.39,-5.6,-0.1,20.3,4
532,32.3508,0.265,0.094,-105.4053,30.9909,51.41681367,21.15055486,0.02,-0.07,-1.34,-3.5,0.2,16.9,4
532.05,32.5513,0.2302,0.0807,-104.4143,36.0762,51.4168128,21.15054837,0.09,0,-1.45,-0.2,3.7,14.6,4
532.1,32.7828,0.1858,0.0716,-103.5661,45.1988,51.41681201,21.15054166,0.22,0,-1.48,5.1,3.6,14.2,4
532.15,33.0132,0.1668,0.0817,-103.2584,50.9051,51.41681117,21.15053513,0.13,-0.08,-1.45,5.6,3,15.4,4
532.2,33.0166,0.1509,0.0989,-102.9247,56.5271,51.41681029,21.1505286,0.24,-0.08,-1.49,3.3,2.6,17.6,4
532.25,33.0113,0.1393,0.1136,-102.4159,61.5473,51.41680949,21.1505222,0.24,-0.08,-1.52,-0.6,0.2,20,4
532.3,33.2975,0.1205,0.1158,-102.2413,72.2165,51.41680863,21.15051546,0.29,-0.12,-1.5,-4.6,-3.4,21.2,4
532.35,33.4979,0.0903,0.115,-102.0428,97.4838,51.41680782,21.1505088,0.19,-0.08,-1.48,-6.7,-5,21.8,4
532.4,33.6457,0.0758,0.1072,-101.5329,117.4038,51.41680709,21.15050215,0.17,-0.1,-1.45,-7.9,-2.7,21.6,4
532.45,33.9624,0.0668,0.1117,-101.2477,135.19,51.41680623,21.15049526,0.08,-0.07,-1.45,-8.8,0.7,20.6,4
532.5,34.3387,0.0514,0.1167,-101.0861,178.587,51.41680532,21.15048815,0,-0.03,-1.37,-12.6,3.1,19.4,4
532.55,34.5148,0.0538,0.1163,-101.0579,172.8908,51.41680453,21.1504813,0.01,-0.03,-1.33,-15.6,3.4,17,4
532.6,34.6533,0.05,0.1059,-100.9168,187.5301,51.41680362,21.15047442,0.07,0,-1.37,-17.4,1.9,12.9,4
532.65,34.7664,0.0277,0.0936,-100.8637,342.1905,51.4168029,21.15046754,0.13,-0.03,-1.39,-16,-0.1,7.8,4
532.7,34.7361,0.0249,0.0639,-100.7794,381.9536,51.41680199,21.15046076,0.12,-0.04,-1.46,-11.9,-0.7,3.2,4
532.75,34.7806,0.0106,0.0396,-100.8454,903.7537,51.41680116,21.1504539,0.12,-0.03,-1.48,-6.4,-0.1,-0.6,4
532.8,35.0292,-0.0112,0.046,-100.7802,859.3621,51.41680029,21.15044681,0.05,-0.01,-1.46,-1.9,-0.2,-2.5,4
532.85,35.0517,-0.0251,0.051,-100.5731,384.0501,51.41679946,21.15043997,-0.04,0.02,-1.36,0.2,0.6,-2.6,4
532.9,35.187,-0.0137,0.0353,-100.7004,707.3796,51.41679864,21.15043309,0.04,-0.01,-1.34,1.2,0.2,-2.4,4
532.95,35.2726,-0.0164,0.0406,-100.8657,595.5741,51.41679778,21.1504261,0.12,-0.05,-1.44,-0.8,-0.5,-2,4
533,35.3076,-0.0266,0.0481,-101.0308,368.3473,51.41679684,21.15041918,0.13,-0.06,-1.49,-1.7,-0.8,-2,4
533.05,35.3151,-0.0411,0.0445,-101.1271,239.0333,51.41679592,21.15041222,0.03,-0.04,-1.42,-1.3,-1.8,-2.8,4
533.1,35.463,-0.0385,0.0249,-101.3349,256.6295,51.41679506,21.15040528,-0.05,0,-1.31,-1,-2.1,-3.5,4
533.15,35.5884,-0.0375,0.0192,-101.3876,264.3944,51.41679406,21.15039831,-0.04,0.02,-1.3,-0.3,0.1,-3.9,4
533.2,35.5113,-0.0285,0.0081,-101.2147,347.7591,51.41679319,21.15039134,0.08,0,-1.36,1,1.5,-4.5,4
533.25,35.3129,-0.014,0.0047,-101.1378,701.8057,51.41679239,21.15038457,0.12,-0.04,-1.44,0.8,1.2,-4.9,4
533.3,35.4384,0.0075,0.011,-101.4372,1322.918,51.4167914,21.15037758,0.04,-0.02,-1.46,1.4,0,-5,4
533.35,35.6203,0.0092,0.0112,-101.6307,1085.7328,51.41679035,21.15037057,0,-0.01,-1.45,2.1,-1.1,-5.7,4
533.4,35.5568,0.0092,-0.0008,-101.4833,1085.1499,51.41678955,21.15036358,0.02,-0.03,-1.44,1.7,-0.8,-6.5,4
533.45,35.3961,0.015,-0.017,-101.299,658.7092,51.41678873,21.1503568,-0.03,-0.03,-1.37,2,-1,-7,4
533.5,35.5447,0.0128,-0.0212,-101.0839,776.9698,51.41678791,21.15034975,-0.08,0.01,-1.34,3.4,0.2,-8.1,4
533.55,35.5774,0.0115,-0.0124,-101.1297,863.7181,51.416787,21.15034288,-0.06,0.04,-1.29,3.6,1.1,-8.9,4
533.6,35.4189,0.0046,-0.0001,-101.0024,2131.3984,51.41678618,21.15033599,-0.04,0.05,-1.25,1.7,-0.1,-9.6,4
533.65,35.4432,0.0047,0.0029,-101.4386,2104.98,51.41678514,21.15032904,0.04,0,-1.29,2.5,-2.1,-11.9,4
533.7,35.3211,0.0377,-0.0142,-101.2627,261.1712,51.41678432,21.15032225,0.16,-0.06,-1.37,5.4,-3.1,-14.4,4
533.75,35.2308,0.0449,-0.0324,-101.0404,218.8458,51.41678348,21.1503154,0.03,-0.07,-1.39,8.1,-3.4,-15.8,4
533.8,35.3406,0.0528,-0.022,-100.6866,186.3716,51.41678274,21.1503084,-0.05,-0.03,-1.39,12.5,-0.9,-17.2,4
533.85,35.4828,0.0551,-0.0141,-100.9465,178.8534,51.41678184,21.15030141,-0.02,0,-1.37,16.4,1,-17.2,4
533.9,35.5221,0.0709,-0.0166,-100.6624,139.1145,51.41678106,21.15029439,-0.02,0.01,-1.3,16.4,0.2,-15.6,4
533.95,35.2288,0.0851,-0.0046,-100.2185,114.8906,51.41678045,21.15028764,-0.04,0,-1.22,16.8,-2.5,-14.4,4
534,35.0702,0.0885,-0.0125,-99.7008,109.9842,51.41677983,21.15028077,-0.01,-0.01,-1.23,17.9,-2.8,-13.4,4
534.05,34.99,0.0823,-0.0301,-99.417,117.8666,51.41677917,21.15027397,0.1,-0.04,-1.34,18.4,-1.6,-11.4,4
534.1,35.0805,0.0879,-0.0529,-99.3205,110.4732,51.41677844,21.15026701,0.12,-0.07,-1.39,18.9,-0.3,-9.8,4
534.15,35.1971,0.0823,-0.0507,-99.477,118.0801,51.41677763,21.15026007,0.1,-0.1,-1.44,19.3,1.4,-8.2,4
534.2,35.1281,0.1072,-0.047,-99.1234,90.2081,51.41677702,21.15025319,0.01,-0.09,-1.45,18.5,2.9,-5.6,4
534.25,34.9431,0.1386,-0.0315,-98.8856,69.239,51.41677641,21.15024637,-0.01,-0.08,-1.43,18.2,3.4,-3.6,4
534.3,34.7586,0.1732,-0.0249,-98.0152,55.0458,51.41677601,21.15023963,-0.12,-0.08,-1.39,18.1,4.6,-1.9,4
534.35,34.4438,0.1873,-0.024,-97.6165,50.3614,51.41677556,21.15023299,-0.04,-0.04,-1.38,17.6,5.9,1.1,4
534.4,34.5512,0.2044,-0.0321,-96.9925,46.2435,51.41677513,21.15022596,0.01,-0.03,-1.33,16.7,2.5,4.5,4
534.45,34.8971,0.2205,-0.045,-96.2295,43.2196,51.41677486,21.15021883,-0.18,-0.01,-1.25,13.3,0.4,6.3,4
534.5,34.7868,0.2323,-0.0488,-95.4654,40.7939,51.41677467,21.150212,-0.04,-0.02,-1.26,11.3,3.8,7.1,4
534.55,34.6641,0.2254,-0.0457,-94.7387,41.7942,51.41677448,21.15020525,0.13,-0.05,-1.36,10.9,4.2,7.8,4
534.6,34.4379,0.1966,-0.0278,-94.2729,47.4996,51.41677422,21.15019846,0.17,-0.09,-1.45,8.7,2.8,8.3,4
534.65,34.1893,0.1628,-0.0143,-93.8356,56.8478,51.41677409,21.15019171,0.14,-0.09,-1.43,7.1,2.8,8.4,4
534.7,34.1335,0.1504,-0.015,-93.6293,61.3759,51.41677382,21.15018504,0.1,-0.07,-1.39,6.5,3.4,7.8,4
534.75,34.309,0.1378,-0.0272,-93.3043,67.2816,51.41677362,21.15017808,0.21,-0.08,-1.44,6.4,3.3,6.1,4
534.8,34.3052,0.1493,-0.0278,-92.6092,62.0228,51.41677356,21.15017123,0.1,-0.09,-1.4,5.6,1.9,4.8,4
534.85,34.1673,0.1508,-0.0305,-91.9099,61.0741,51.4167735,21.15016444,0.05,-0.08,-1.38,6.6,3.3,2.9,4
534.9,34.2392,0.1688,-0.0117,-91.5674,54.569,51.41677348,21.15015755,0.07,-0.07,-1.42,9.5,3.7,0.9,4
534.95,34.3647,0.1727,0.0051,-91.3894,53.5213,51.41677336,21.1501506,0,-0.06,-1.42,10.7,2.5,0,4
535,34.1885,0.1806,-0.0294,-90.7847,50.9283,51.4167734,21.15014387,0.03,-0.05,-1.45,15,2.2,0.1,4
535.05,34.0534,0.1977,-0.0499,-89.9497,46.2682,51.41677362,21.15013715,0.07,-0.07,-1.45,17.3,1.9,1.4,4
535.1,33.9193,0.2033,-0.0597,-89.2851,44.6919,51.41677378,21.15013037,0.05,-0.08,-1.42,15,0.8,3.5,4
535.15,33.8781,0.2025,-0.067,-88.5605,44.6585,51.41677397,21.15012367,0.15,-0.09,-1.49,12.7,1.2,5.5,4
535.2,33.7002,0.1978,-0.0613,-88.1916,45.323,51.4167742,21.15011705,0.07,-0.1,-1.43,10.9,0.6,6.7,4
535.25,33.5758,0.2031,-0.0391,-87.8498,43.8411,51.41677435,21.15011038,-0.02,-0.09,-1.38,8.4,3.5,6.6,4
535.3,33.4627,0.227,-0.0369,-87.2542,39.0124,51.41677471,21.15010372,0.02,-0.08,-1.42,8.9,7.1,6.3,4
535.35,33.425,0.2301,-0.0356,-86.3848,38.3579,51.41677514,21.15009715,0.05,-0.08,-1.42,8.7,5.8,6.4,4
535.4,33.626,0.203,-0.0238,-85.4167,43.6639,51.41677564,21.15009038,0.11,-0.08,-1.43,7.7,3.1,5.8,4
535.45,33.688,0.1746,-0.0168,-85.0443,50.7834,51.41677611,21.15008361,0.08,-0.07,-1.41,6.5,1,5.1,4
535.5,33.4019,0.1713,-0.0309,-84.6149,51.2787,51.41677655,21.15007702,0.14,-0.07,-1.37,8.2,0.9,3.9,4
535.55,33.2794,0.1695,-0.0374,-83.9405,51.5602,51.41677712,21.15007049,0.08,-0.06,-1.33,10.9,1.2,3,4
535.6,33.2934,0.1527,-0.0298,-83.3616,57.1384,51.41677765,21.1500638,0.03,-0.03,-1.29,12.4,3.3,3.5,4
535.65,33.1927,0.1452,-0.0221,-82.9862,59.7862,51.41677821,21.15005729,0.13,-0.04,-1.37,12.5,4.5,4.4,4
535.7,33.0285,0.1289,-0.0218,-82.9473,66.9296,51.4167786,21.15005073,0.19,-0.07,-1.38,10.4,2.1,5,4
535.75,33.0721,0.1368,-0.0255,-82.7463,63.0689,51.41677917,21.15004415,0.04,-0.06,-1.31,7.3,-0.5,5.2,4
535.8,33.0974,0.1563,-0.0204,-81.9988,55.1837,51.41677991,21.15003758,-0.05,-0.03,-1.22,7.8,-0.3,4.8,4
535.85,33.0574,0.1795,-0.0153,-81.2736,47.9349,51.41678063,21.15003099,-0.04,-0.02,-1.26,10.3,0.8,4.1,4
535.9,33.1741,0.1897,-0.0083,-80.695,45.4786,51.41678134,21.15002444,-0.07,-0.04,-1.31,10.7,2.4,4.2,4
535.95,33.1599,0.1824,-0.0188,-80.1694,47.265,51.4167821,21.15001798,-0.02,-0.04,-1.37,10.1,4,4.7,4
536,33.1141,0.1915,-0.0342,-79.4892,44.9063,51.41678299,21.1500115,-0.02,-0.06,-1.41,9.7,5.2,4.3,4
536.05,32.7429,0.1984,-0.041,-78.6623,42.7634,51.4167839,21.15000525,0.1,-0.07,-1.42,11.1,3.6,4.5,4
536.1,32.7517,0.2016,-0.0451,-78.3394,42.0011,51.41678478,21.14999874,0.01,-0.08,-1.42,13,2,6.4,4
